date,sp500_open,sp500_high,sp500_low,sp500_close,sp500_volume,sp500_high_low,nasdaq_open,nasdaq_high,nasdaq_low,nasdaq_close,nasdaq_volume,nasdaq_high_low,us_rates,CPI,usd_chf,eur_usd,GDP,silver_open,silver_high,silver_low,silver_close,silver_volume,silver_high_low,oil_open,oil_high,oil_low,oil_close,oil_volume,oil_high_low,platinum_open,platinum_high,platinum_low,platinum_close,platinum_volume,platinum_high_low,palladium_open,palladium_high,palladium_low,palladium_close,palladium_volume,palladium_high_low,gold_open,gold_high,gold_low,gold_close,gold_volume
"2010-04-01","117.8","118.25","117.1","117.8","161083608.0","1.1500000000000057","48.34","48.7","47.79","48.16","83728600.0","0.9100000000000036","0.2","217.403","1.0559","1.3569","14980.193","17.89","17.95","17.79","17.84","96350.0","0.1600000000000001","41.01","41.29","40.96","41.24","9069978.0","0.3299999999999983","165.85","167.18","165.74","166.77","81700.0","1.4399999999999975","49.19","49.32","48.773","48.92","135299.0","0.546999999999997","109.97","110.47","109.92","110.26","11370417.0"
"2010-04-05","118.25","118.84","117.92","118.76","105621743.0","0.9200000000000016","48.26","48.72","48.14","48.61","56220300.0","0.5799999999999983","","","1.0619","1.3486","","17.95","18.1","17.9","18.08","180524.0","0.2000000000000028","41.52","42.11","41.44","42.07","7650437.0","0.6700000000000017","168.34","170.43","168.12","170.43","99100.0","2.3100000000000023","49.21","50.98","49.11","50.38","191249.0","1.8699999999999972","110.56","110.9837","110.27","110.89","8207564.0"
"2010-04-06","118.42","119.25","118.29","119.04","110194919.0","0.9599999999999936","48.49","48.9","48.39","48.75","54097100.0","0.509999999999998","","","1.0704","1.3378","","18.0","18.06","17.88","17.94","66513.0","0.1799999999999997","41.99","42.19","41.83","42.02","7307268.0","0.3599999999999994","169.94","170.63","169.6601","170.04","69400.0","0.9698999999999957","50.52","51.1","50.3101","50.81","226947.0","0.7899000000000029","110.89","111.51","110.83","111.03","10321993.0"
"2010-04-07","118.8","119.36","117.81","118.36","184432309.0","1.5499999999999972","48.69","48.87","48.37","48.63","77211500.0","0.5","","","1.0716","1.3364","","18.05","18.23","18.04","18.12","208058.0","0.1900000000000012","41.99","42.09","41.45","41.52","8528509.0","0.6400000000000006","171.35","171.84","170.0","170.1801","74800.0","1.8400000000000036","51.06","51.23","50.5101","50.89","483783.0","0.7198999999999955","111.85","112.93","111.77","112.49","19127617.0"
"2010-04-08","117.95","118.97","117.6","118.77","158495871.0","1.3700000000000043","48.51","48.82","48.24","48.74","68314300.0","0.5799999999999983","","","1.0723","1.336","","17.97","18.1","17.94","18.0233","79900.0","0.1600000000000001","41.12","41.61","40.9","41.44","6839876.0","0.7100000000000009","169.85","171.43","169.6301","171.1599","55800.0","1.799900000000008","50.18","50.63","50.08","50.56","382541.0","0.5500000000000043","112.47","112.98","112.13","112.65","12444414.0"
"2010-04-09","119.02","119.6","118.8","119.55","132701705.0","0.7999999999999972","48.77","49.05","48.635","49.03","54227300.0","0.4149999999999991","","","1.0672","1.3468","","18.24","18.4","18.24","18.32","94081.0","0.1600000000000001","41.57","41.729","40.81","41.17","9041051.0","0.9189999999999968","171.62","172.49","171.19","172.49","53700.0","1.3000000000000114","50.9","51.38","50.8","51.32","192829.0","0.5800000000000054","113.09","114.07","112.74","113.64","16427638.0"
"2010-04-12","119.7","120.05","119.56","119.74","110200946.0","0.4899999999999949","49.05","49.2","48.94","49.07","44280600.0","0.2600000000000051","","","1.0598","1.3587","","18.38","18.46","18.11","18.12","102729.0","0.3500000000000014","41.11","41.485","40.9","40.93","6363110.0","0.5850000000000009","172.62","173.7","172.18","172.19","38400.0","1.5199999999999818","51.61","52.46","51.56","51.94","172620.0","0.8999999999999986","113.64","114.13","112.98","113.01","11118097.0"
"2010-04-13","119.62","120.04","119.0","119.83","121901060.0","1.0400000000000065","49.02","49.35","48.86","49.32","59376000.0","0.490000000000002","","","1.0573","1.3592","","18.25","18.26","17.95","18.16","139461.0","0.3100000000000023","40.87","41.07","40.28","40.89","10582636.0","0.7899999999999991","171.69","171.69","170.09","171.36","47200.0","1.5999999999999943","51.92","52.95","51.4","52.92","365120.0","1.5500000000000045","113.12","113.16","112.06","112.69","10983964.0"
"2010-04-14","120.27","121.19","120.08","121.19","161608989.0","1.1099999999999994","49.57","49.92","49.5","49.91","69004800.0","0.4200000000000017","","","1.0512","1.3666","","18.39","18.4499","18.3201","18.4","99485.0","0.1297999999999994","41.16","41.88","40.9407","41.76","12961484.0","0.9393000000000028","172.49","172.8099","171.95","172.53","70000.0","0.8599000000000103","54.41","55.0","54.16","54.74","373814.0","0.8400000000000034","113.23","113.66","112.78","113.03","10573838.0"
"2010-04-15","120.99","121.57","120.95","121.29","144514805.0","0.6199999999999903","49.88","50.19","49.87","50.13","72254200.0","0.3200000000000003","","","1.0595","1.354","","18.32","18.4526","18.32","18.39","78015.0","0.1326","41.89","41.96","41.5","41.71","6861980.0","0.4600000000000008","171.84","172.49","171.63","171.74","26600.0","0.8600000000000136","54.44","54.92","54.26","54.48","220926.0","0.6600000000000037","112.9","113.71","112.85","113.65","10952007.0"
"2010-04-16","120.86","121.29","118.75","119.36","366379413.0","2.5400000000000063","49.95","50.12","49.2","49.53","127388000.0","0.9199999999999946","","","1.0624","1.3487","","18.19","18.28","17.6","17.72","274541.0","0.6799999999999997","41.07","41.33","40.35","40.6","17367991.0","0.9799999999999968","170.97","171.47","168.15","169.0","80600.0","3.319999999999993","53.56","53.91","52.411","53.09","508957.0","1.4989999999999952","112.5","113.07","110.54","111.24","24573703.0"
"2010-04-19","119.01","119.93","118.47","119.81","217625461.0","1.460000000000008","49.36","49.66","48.9","49.5","98251700.0","0.759999999999998","","","1.065","1.3458","","17.6","17.73","17.565","17.71","90447.0","0.1649999999999991","39.68","40.11","39.67","40.11","9619876.0","0.4399999999999977","168.03","169.67","168.03","169.66","47400.0","1.6399999999999864","52.47","53.78","52.37","53.78","157412.0","1.4100000000000037","110.8801","111.36","110.67","111.15","7992945.0"
"2010-04-20","120.56","120.98","119.87","120.88","157457380.0","1.1099999999999994","49.755","49.88","49.43","49.75","69543700.0","0.4500000000000028","","","1.0673","1.3446","","17.9","17.9899","17.79","17.7916","132635.0","0.1998999999999995","40.2","40.6833","40.15","40.3","6859740.0","0.5333000000000041","171.52","172.19","171.14","171.32","25100.0","1.0500000000000114","54.34","55.35","54.21","55.23","235325.0","1.1400000000000006","111.73","112.21","111.33","111.46","7019709.0"
"2010-04-21","120.95","121.23","119.99","120.66","192782906.0","1.240000000000009","50.09","50.19","49.725","50.03","74748700.0","0.4649999999999963","","","1.0708","1.3383","","17.89","18.09","17.8094","18.05","239527.0","0.2805999999999997","40.41","40.61","39.87","40.27","11749089.0","0.740000000000002","173.46","173.71","172.585","173.0999","27100.0","1.125","56.48","57.05","56.18","56.5","266273.0","0.8699999999999974","111.82","112.64","111.48","112.31","6842860.0"
"2010-04-22","119.81","121.17","119.12","121.02","239108192.0","2.049999999999997","49.5697","50.36","49.26","50.31","110477200.0","1.1000000000000014","","","1.0778","1.3298","","17.91","17.99","17.7474","17.97","121961.0","0.2425999999999994","39.72","40.35","39.29","40.3","10779265.0","1.0600000000000025","173.27","174.33","171.91","174.3","29800.0","2.420000000000016","55.86","56.61","55.1401","56.59","241906.0","1.4699000000000026","111.79","112.01","110.76","111.84","9595888.0"
"2010-04-23","120.94","121.86","120.63","121.81","177262089.0","1.230000000000004","50.29","50.57","50.09","50.52","77205200.0","0.4799999999999969","","","1.0743","1.336","","17.88","18.23","17.82","18.22","101504.0","0.4100000000000001","40.03","40.96","39.88","40.95","9150463.0","1.0799999999999983","172.45","174.02","171.91","173.83","50600.0","2.1100000000000136","55.48","56.5099","55.25","56.26","163386.0","1.2599000000000018","111.26","113.3","111.09","113.19","12505783.0"
"2010-04-26","121.85","122.12","121.23","121.35","143347665.0","0.8900000000000006","50.53","50.65","50.3","50.41","67361000.0","0.3500000000000014","","","1.0753","1.3336","","18.25","18.36","18.2","18.26","91246.0","0.1600000000000001","40.84","40.94","40.28","40.35","7211717.0","0.6599999999999966","174.82","174.92","173.26","174.3","47200.0","1.6599999999999966","57.01","57.1063","56.13","56.5","180220.0","0.9762999999999948","112.88","113.2","112.63","112.75","8335304.0"
"2010-04-27","120.65","121.34","118.25","118.48","355560974.0","3.0900000000000034","50.22","50.43","49.21","49.34","112608000.0","1.2199999999999989","","","1.0837","1.323","","18.14","18.37","18.0319","18.18","184828.0","0.3381000000000007","40.1","40.54","39.32","39.37","12228968.0","1.2199999999999989","172.72","173.5099","170.84","171.9537","64400.0","2.669899999999984","55.5","56.4685","54.501","54.77","306815.0","1.9675000000000007","112.43","114.82","112.34","114.63","25029675.0"
"2010-04-28","119.05","119.68","118.27","119.38","300539227.0","1.4100000000000108","49.6","49.63","48.98","49.37","130082100.0","0.6500000000000057","","","1.091","1.313","","17.97","18.19","17.786","18.07","274276.0","0.4039999999999999","39.77","40.07","39.3301","39.97","10522215.0","0.7398999999999987","170.97","171.045","170.21","170.7","58800.0","0.8349999999999795","54.49","54.58","53.41","53.872","258206.0","1.1700000000000017","114.63","114.99","113.63","114.31","26887493.0"
"2010-04-29","120.1","121.11","120.07","120.86","193598705.0","1.0400000000000065","49.61","50.33","49.61","50.23","84180200.0","0.7199999999999989","","","1.0824","1.3243","","18.07","18.5299","18.07","18.46","188303.0","0.4599000000000011","40.62","41.08","40.62","41.04","11384141.0","0.4600000000000008","170.97","173.19","170.96","172.69","55100.0","2.2299999999999898","54.47","55.22","54.3601","55.0","209169.0","0.8598999999999961","113.85","114.52","113.84","114.28","10372696.0"
"2010-04-30","120.88","121.01","118.78","118.81","269859816.0","2.230000000000004","50.21","50.29","49.2","49.2375","110897000.0","1.0899999999999963","","","1.0767","1.3302","","18.7","18.7299","18.55","18.61","109645.0","0.1798999999999999","41.42","41.58","40.95","41.33","13449599.0","0.6299999999999955","173.85","174.25","172.94","173.5499","99700.0","1.3100000000000025","55.38","55.4838","54.59","54.8","284897.0","0.8937999999999988","115.26","115.7","115.21","115.36","13402990.0"
"2010-05-03","119.38","120.68","119.2","120.35","182672396.0","1.480000000000004","49.43","50.17","49.43","49.93","74169700.0","0.740000000000002","","","1.0868","1.3183","","18.76","18.83","18.5901","18.76","126221.0","0.2398999999999986","41.3","41.9","41.29","41.46","8342540.0","0.6099999999999994","173.78","173.85","171.735","172.08","40600.0","2.1149999999999807","54.7","54.75","53.93","54.16","174042.0","0.8200000000000003","115.91","116.28","115.53","115.73","13567838.0"
"2010-05-04","119.01","119.03","116.92","117.52","360072452.0","2.1099999999999994","49.31","49.32","48.08","48.43","141136500.0","1.240000000000002","","","1.0987","1.3037","","18.57","18.57","17.78","17.92","557691.0","0.7899999999999991","40.66","40.67","39.7","39.7","16504337.0","0.9699999999999988","170.03","170.03","166.98","166.99","187800.0","3.050000000000012","52.55","52.644","51.07","51.64","510071.0","1.573999999999998","116.39","116.43","114.17","114.87","21511407.0"
"2010-05-05","116.56","117.8","115.97","116.82","328745969.0","1.8299999999999983","47.98","48.5","47.64","48.18","128560200.0","0.8599999999999994","","","1.1118","1.289","","17.24","17.57","17.05","17.42","307158.0","0.5199999999999996","38.23","39.24","38.18","38.31","22325418.0","1.0600000000000025","163.0","165.84","162.06","164.39","131100.0","3.780000000000001","48.86","52.03","48.3","50.07","703939.0","3.730000000000004","113.58","115.24","113.312","115.09","21600198.0"
"2010-05-06","116.26","117.0","105.0","112.94","647356600.0","12.0","47.85","48.3201","41.55","46.57","274356800.0","6.770099999999999","","","1.1092","1.2689","","17.49","17.65","17.24","17.65","166271.0","0.4100000000000001","37.9301","38.34","36.0","36.9599","24156796.0","2.3400000000000034","166.2","167.43","162.5","164.534","177000.0","4.930000000000007","50.4","51.59","49.55","50.27","174667.0","2.0400000000000063","115.62","118.62","115.57","118.486","50461171.0"
"2010-05-07","112.64","113.77","109.41","111.26","636806832.0","4.359999999999999","46.22","46.8","44.2833","45.41","288200400.0","2.5167","","","1.1085","1.2721","","17.69","18.581","17.4601","18.37","294661.0","1.120899999999999","36.73","36.979","35.85","36.31","24880216.0","1.1289999999999978","165.22","166.3","163.9501","166.21","108700.0","2.3499000000000194","50.37","52.21","49.37","51.3","463010.0","2.8400000000000034","117.64","118.88","116.74","118.27","34271876.0"
"2010-05-10","115.81","116.65","114.91","116.16","395942202.0","1.740000000000009","47.42","47.8","47.31","47.77","136041600.0","0.4899999999999949","","","1.1069","1.2861","","18.56","18.61","18.4","18.45","256765.0","0.2100000000000008","37.25","37.5","36.6","37.23","18314933.0","0.8999999999999986","169.08","169.27","168.35","169.165","73300.0","0.920000000000016","52.72","53.14","51.64","53.015","297926.0","1.5","117.5","117.9","116.8101","117.57","28412585.0"
"2010-05-11","115.07","117.36","114.91","115.83","314227758.0","2.450000000000003","47.31","48.39","47.2","47.72","113016100.0","1.1899999999999975","","","1.1059","1.2715","","19.03","19.37","19.01","19.3","285286.0","0.3599999999999994","36.93","37.38","36.63","36.76","13806895.0","0.75","168.88","169.78","168.2464","169.58","82600.0","1.533600000000007","52.39","53.32","52.0","53.32","240387.0","1.3200000000000005","119.46","120.87","118.97","120.656","36666611.0"
"2010-05-12","116.29","117.62","116.09","117.45","235346103.0","1.5300000000000011","47.98","48.66","47.9","48.62","85462400.0","0.759999999999998","","","1.1101","1.2642","","19.5","19.68","19.47","19.5","265571.0","0.2100000000000008","36.89","37.2","36.32","36.77","12899730.0","0.8800000000000026","170.73","174.56","170.7","174.2","189900.0","3.8600000000000136","54.13","54.9","53.98","54.22","376941.0","0.9200000000000016","121.28","122.235","120.7685","121.4","32634048.0"
"2010-05-13","117.13","117.68","115.89","115.99","234328751.0","1.7900000000000065","48.43","48.79","47.7301","47.85","102844300.0","1.059899999999999","","","1.1146","1.2568","","19.6","19.8","19.3","19.3908","250401.0","0.5","36.31","36.665","36.08","36.13","17563583.0","0.5850000000000009","172.95","174.08","172.5","173.288","84900.0","1.5800000000000125","54.23","54.98","54.0","54.15","134246.0","0.9799999999999968","121.29","121.71","120.1","120.56","22315901.0"
"2010-05-14","115.12","115.33","112.87","113.89","345536506.0","2.4599999999999937","47.49","47.52","46.38","46.93","147386100.0","1.1400000000000006","","","1.1304","1.239","","19.6","19.6","18.93","19.25","343188.0","0.6700000000000017","35.6601","35.74","34.5","34.81","24251683.0","1.240000000000002","172.26","172.26","169.88","171.58","144000.0","2.3799999999999955","53.6","53.6","52.0","52.67","269524.0","1.6000000000000014","121.88","122.02","119.12","120.37","34643090.0"
"2010-05-17","114.2","114.52","111.77","113.95","325702142.0","2.75","47.04","47.27","46.07","47.08","120969600.0","1.2000000000000028","","","1.1392","1.2299","","19.32","19.34","18.7","18.82","208727.0","0.6400000000000006","34.45","34.5146","33.4457","33.88","25842963.0","1.0688999999999993","169.88","169.88","164.82","166.26","179800.0","5.060000000000002","51.87","52.02","49.38","50.522","689483.0","2.640000000000001","120.55","121.12","119.29","119.36","27849317.0"
"2010-05-18","114.88","115.22","112.03","112.4","360122928.0","3.1899999999999977","47.47","47.58","46.22","46.43","153072100.0","1.3599999999999994","","","1.1342","1.2358","","18.86","19.09","18.77","18.93","276115.0","0.3200000000000003","34.51","34.59","33.17","33.47","23721584.0","1.4200000000000017","168.5","169.28","166.4","166.5","138100.0","2.8799999999999955","50.75","50.9599","49.5","49.69","126317.0","1.4598999999999975","118.86","120.32","118.5","119.49","26455986.0"
"2010-05-19","111.77","112.77","110.36","111.76","394353890.0","2.4099999999999966","46.26","46.63","45.55","46.06","159000300.0","1.0800000000000054","","","1.1564","1.2317","","18.56","18.5899","17.9","18.18","297648.0","0.6899000000000015","33.27","33.63","32.68","33.51","25886366.0","0.9500000000000028","161.23","161.6","157.81","159.7","310900.0","3.789999999999992","47.48","47.82","45.0","45.92","809280.0","2.8200000000000003","118.19","118.43","116.08","116.63","34384210.0"
"2010-05-20","109.38","109.89","107.47","107.54","529155816.0","2.4200000000000017","45.17","45.28","44.25","44.35","189289800.0","1.0300000000000011","","","1.15","1.237","","17.65","17.89","17.48","17.67","260362.0","0.4100000000000001","32.42","32.8","31.64","32.2","30273515.0","1.1599999999999966","151.31","153.2","148.96","151.66","337700.0","4.239999999999981","41.95","42.92","40.7","41.86","1109129.0","2.219999999999999","116.14","116.95","115.18","115.84","28877369.0"
"2010-05-21","105.91","109.38","105.36","109.11","500625583.0","4.019999999999996","43.64","45.64","43.49","44.84","190631100.0","2.1499999999999986","","","1.1485","1.2575","","17.48","17.824","17.36","17.6","313156.0","0.4640000000000022","31.83","32.72","31.7","32.27","23692508.0","1.0199999999999996","149.78","151.1","149.0","150.16","171600.0","2.0999999999999943","43.18","44.68","42.58","43.335","542488.0","2.1000000000000014","115.05","116.24","114.51","115.22","20082971.0"
"2010-05-24","108.52","109.39","107.61","107.71","269079858.0","1.7800000000000011","44.81","45.325","44.64","44.66","113038000.0","0.6850000000000023","","","1.1561","1.2406","","17.79","18.0201","17.73","17.9","104379.0","0.2900999999999989","32.4","32.54","32.085","32.17","11306477.0","0.4549999999999983","152.19","153.2199","151.81","152.83","72100.0","1.4098999999999933","45.0","45.55","44.4","44.86","215391.0","1.1499999999999986","116.34","117.17","116.04","116.84","14295493.0"
"2010-05-25","105.11","107.87","104.38","107.82","395832912.0","3.490000000000009","43.67","44.76","43.23","44.7","155643000.0","1.5300000000000011","","","1.1593","1.2279","","17.62","17.86","17.49","17.86","257188.0","0.370000000000001","30.98","31.89","30.93","31.85","17693873.0","0.9600000000000009","148.82","151.06","148.28","150.61","148400.0","2.780000000000001","43.06","44.14","42.69","44.12","422530.0","1.4500000000000028","117.16","117.52","116.82","117.36","21218157.0"
"2010-05-26","108.48","109.47","106.85","107.17","348931025.0","2.6200000000000045","44.93","45.57","44.12","44.2","140203200.0","1.4500000000000028","","","1.1602","1.2224","","18.19","18.37","18.06","18.08","130984.0","0.3100000000000023","32.23","32.94","32.23","32.59","19069368.0","0.7100000000000009","152.73","153.7","151.78","152.19","99300.0","1.9199999999999875","44.69","45.03","44.17","44.29","194411.0","0.8599999999999994","118.58","119.08","118.32","118.47","13138576.0"
"2010-05-27","109.19","110.8","108.78","110.76","300394583.0","2.019999999999996","45.22","45.89","45.09","45.87","110671600.0","0.7999999999999972","","","1.15","1.237","","18.22","18.52","18.22","18.48","147402.0","0.3000000000000007","33.54","34.33","33.4","34.31","22843983.0","0.9299999999999996","153.48","156.0","153.19","155.99","67500.0","2.8100000000000023","45.28","46.3755","45.26","46.3101","185322.0","1.1155000000000044","118.16","119.038","118.14","118.69","10412960.0"
