id,titulo,año,duracion (min),pais,direccion,guion,musica,fotografia,productora,reparto,genero,sinopsis,nota,votaciones,web
611312.0,Zinédine Zidane - Comme dans un rêve,2002.0,95.0,Francia,['Paul Elkaîm'],['Grégoire Margotton'],['Marc Guerini'],['NA'],['Canal Satellite / Kiosque / Studiocanal Video'],"['Documentary', 'Zinédine Zidane']",[['Documental']],"Hoy en día nadie duda de que Zizou ha sido un mago del balón, una estrella futbolística de primer orden. Su técnica, fortaleza y visión de juego eran sencillamente insuperables. Nacido en Marsella el 23 de junio de 1972, Zidane desarrolló su carrera deportiva principalmente en tres equipos: Burdeos, Juventus y Real Madrid. En este documental conocemos su vida y podemos disfrutar de sus mejores jugadas (regates, controles, pases, goles...), también las incluidas en sus partidos con la selección francesa. (FILMAFFINITY)","7,1",252.0,https://www.filmaffinity.com/es/film611312.html
635474.0,Zing (S),2011.0,7.0,Alemania,"['Kyra Buschor', 'Cynthia Collins']","['Kyra Buschor', 'Cynthia Collins']",['Maryna Aksenov'],['Animation'],['Filmakademie Baden-Württemberg'],['Animation'],"[['Animación'], ['Comedia']]","La jornada laboral de la Muerte se desarrolla eficazmente hasta que una inoportuna llamada a la puerta perturba su concentración. Es una niña, que quiere recuperar a su gatito y no está dispuesta a irse con las manos vacías. (FILMAFFINITY)","5,4",45.0,https://www.filmaffinity.com/es/film635474.html
319122.0,Zíngara (TV Series),1995.0,60.0,Argentina,"['Nicolás Del Boca', 'Enrique Torres (Creator)']",['Enrique Torres'],"['Roberto Livi', 'Andrea Del Boca']",['NA'],['Televisión Federal (Telefé)'],"['Andrea Del Boca', 'María Rosa Gallo', 'Gabriel Corrado', 'Lydia Lamaison', 'Juan Palomino', 'Gino Renni', 'Eduardo Sapac', 'Claribel Medina', 'Facundo Arana', 'Diego Olivera']","[['Serie de TV'], ['Drama'], ['Romance']]","Serie de TV (1995-1996). 200 episodios. Una gitana encuentra a una joven acostada en la playa. La joven no recuerda nada sobre su vida y la gitana la adopta como su nieta. Unos años después, se enamora de un empresario quien luego de un apasionado romance la abandona.
(FILMAFFINITY)","1,6",31.0,https://www.filmaffinity.com/es/film319122.html
875792.0,Bai ri gaobie,2015.0,96.0,Taiwán,['Tom Lin Shu-Yu'],"['Tom Lin Shu-Yu', 'Liu Weijan']",['Kung Yu-Chi'],['Yu Jing Pin'],['Atom Cinema / Kukuru Vision'],"['Karena Lam', 'Chin-Hang Shih', 'Bryan Shu-Hao Chang', 'Gina Chien-Na Lee', 'Ken-Yan Tsai', 'Alice Ko', 'Umin Boya']",[['Drama']],"El mismo día, en el mismo accidente, Wei pierde a su esposa embarazada y Ming a su prometido. En el budismo se le otorgan a la persona cien días para que llore a sus muertos. Como ratones perdidos en un laberinto, Wei trata de llenar el vacío dando vueltas por ahí y bebiendo mientras Min toma un resuelto camino cocinando las recetas que le dio su novio. Sin embargo el dolor y la pena no les abandonan. Cuando el día número cien va aproximándose, ambos se preguntan si algún día serán capaces de despedirse. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film875792.html
868909.0,Zinuk BaAlia,2014.0,90.0,Israel,['Oren Shtern'],"['Oren Shtern', 'Riki Shulman']",['Issar Shulman'],['Amnon Zlayet'],['Jerusalem Film and Television Fund / Rabinovich Film Fund Cinema Project / Topia Communications / Yes-DBD Satellite Services'],"['Romi Aboulafia', 'Shlomo Bar-Aba', 'Albert Iluz', 'Mali Levi', 'Yossi Marshek', ""Yousef 'Joe' Sweid"", 'Idit Teperson', 'Itay Tiran', 'Rotem Zissman-Cohen']",[['Comedia']],Es una historia tan trágica como divertida acerca de una familia excéntrica y muy poco convencional. (FILMAFFINITY),,,https://www.filmaffinity.com/es/film868909.html
457802.0,Zion and His Brother (Zion et son frère),2009.0,84.0,Israel,['Eran Merav'],['Eran Merav'],['NA'],['Itzik Portal'],['Coproducción Israel-Francia; MK2 Productions / Norma Productions'],"['Reuven Badalov', 'Ofer Hayun', 'Ronit Elkabetz', 'Tzahi Grad', 'Liya Lein']",[['Drama']],"Finales de verano en un barrio popular de Haifa. Zion, de 14 años, y su hermano mayor, de 17, viven con su madre Ilana, y el compañero sentimental de esta. El repentino accidente mortal de uno de los compañeros de Zion perturba gravemente la relación entre los dos hermanos. Sólo ellos conocen las circunstancias del suceso y es un secreto muy duro de llevar. (FILMAFFINITY)","5,6",37.0,https://www.filmaffinity.com/es/film457802.html
295713.0,Zipang (TV Series),2004.0,24.0,Japón,['Kazuhiro Furuhashi'],"['Kazuhiro Furuhashi', 'Yûichirô Takeda (Manga: Kaiji Kawaguchi)']",['Toshihiko Sahashi'],"['Animation', 'Masayuki Kawaguchi']",['Studio DEEN'],['Animation'],"[['Serie de TV'], ['Animación'], ['Drama'], ['Ciencia ficción']]",Serie de TV (2004-2005). 12 episodios. Una moderna unidad militar de la Fuerza de Defensa Japonesa es transportado a 1942 por una extraña tormenta. Deberán decidir si deben o no cambiar el curso de la historia involucrándose en la Segunda Guerra Mundial. (FILMAFFINITY),,,https://www.filmaffinity.com/es/film295713.html
568465.0,Jipangu (Zipang),1990.0,96.0,Japón,['Kaizo Hayashi'],['Kaizo Hayashi'],"['Yôko Kumagai', 'Hidehiko Urayama']",['Masaki Tamura'],['Tokyo Hoso'],"['Masahiro Takashima', 'Narumi Yasuda', 'Mikijiro Hira', 'Haruko Wanibuchi', 'Bengal', 'Shirô Sano', 'Chiyonosuke Azuma', 'Mikio Narita', 'Michiru Akiyoshi', 'Shu Ken', 'Yukio Yamato']","[['Acción'], ['Aventuras'], ['Fantástico']]","Jigoku Gokurakumaru, el guerrero de las siete espadas, tiene puesto un premio muy jugoso por su cabeza. A medida que va deshaciéndose de adversarios que quieren cobrar la recompensa, continúa junto a sus cuatro ayudantes la búsqueda del fabuloso tesoro de oro que se esconde en la isla de Zipang. Pero para conseguir su objetivo deben encontrar primero la fabulosa espada de oro que hace de llave. Jigoku Gokurakumaru tendrá la compañía de Teppo Yuri, una joven que, en un principio, se había propuesto capturarlo. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film568465.html
913436.0,Zipi y Zape (TV Series),2003.0,13.0,España,['Claudio Biern Boyd (Creator)'],"['Claudio Biern Boyd', 'Marina García Torrús (Cómics: José Escobar)']",['NA'],['Animation'],['BRB Internacional S.A.'],['Animation'],"[['Serie de TV'], ['Animación'], ['Comedia'], ['Infantil'], ['Fantástico']]",Serie de TV (2003). 52 episodios. Serie de TV que adaptaba las famosas travesuras de los hermanos Zipi y Zape. Basada en el cómic homónimo de José Escobar. (FILMAFFINITY),"3,6",1.297,https://www.filmaffinity.com/es/film913436.html
566316.0,Zipi y Zape y el club de la canica,2013.0,92.0,España,['Oskar Santos'],"['Jorge Lara', 'Francisco Roncal (Cómic: José Escobar)']",['Fernando Velázquez'],['Josu Inchaustegui'],['Zeta Cinema / Mod Producciones / Antena 3 Films / Kowalski Films'],"['Raúl Rivas', 'Daniel Cerezo', 'Javier Gutiérrez', 'Álex Angulo', 'Claudia Vega', 'Marcos Ruiz', 'Fran García', 'Javier Cifrián', 'Christian Mulas', 'Joseba Apaolaza', 'Santi Ugalde', 'Alberto López']","[['Comedia'], ['Aventuras'], ['Infantil']]","Zipi y Zape, dos traviesos mellizos, son internados en el Esperanza, un colegio donde los juegos están prohibidos. Allí fundarán el Club de la Canica, la resistencia infantil que desafiará la autoridad de los adultos. Gracias a su inteligencia, su valentía y su inquebrantable fe en la amistad, Zipi y Zape y el resto del club descubrirán un misterioso secreto que se oculta en el colegio y vivirán la aventura más emocionante de sus vidas. (FILMAFFINITY)","4,6",3.095,https://www.filmaffinity.com/es/film566316.html
775224.0,Zipi y Zape y la isla del capitán,2016.0,105.0,España,['Oskar Santos'],"['Oskar Santos', 'Jorge Lara (Comic: José Escobar)']",['Fernando Velázquez'],['Daniel Sosa Segura'],['Zeta Cinema / Atresmedia Cine / Kowalski Films / Mod Producciones'],"['Teo Planell', 'Toni Gómez', 'Elena Anaya', 'Iria Castellano', 'Máximo Pastor', 'Ana Blanco de Córdova', 'Fermí Reixach', 'Jorge Bosch', 'Carolina Lapausa', 'Goizalde Núñez', 'Juan Codina']","[['Comedia'], ['Aventuras']]","Llegan las navidades y Zipi y Zape la vuelven a liar parda. Esta vez la travesura es tan grande que son castigados sin vacaciones y obligados a acompañar a sus padres a lo que parece ser un aburrido viaje en barco. Para su sorpresa, el destino es una espectacular y remota isla. Una terrible tormenta les obliga a refugiarse en la mansión de la divertida señorita Pam, donde niños sin familia disfrutan de un paraíso sin reglas. Ayudados por Pipi, Maqui y Flequi, los hermanos descubren que la repentina desaparición de sus padres en medio de la noche guarda relación con el secreto que encierran la misteriosa isla y sus extraños habitantes... Secuela de ""Zipi y Zape y el club de la canica"" (2013). (FILMAFFINITY)","4,9",980.0,https://www.filmaffinity.com/es/film775224.html
696136.0,Zipper,2015.0,103.0,Estados Unidos,['Mora Stephens'],"['Mora Stephens', 'Mora Stephens', 'Joel Viertel', 'Joel Viertel']",['H. Scott Salinas'],['Antonio Calvache'],['33 Pictures / Cargo Entertainment / Protozoa Pictures'],"['Patrick Wilson', 'Lena Headey', 'Dianna Agron', 'Alexandra Breckenridge', 'John Cho', 'Elena Satine', 'Ray Winstone', 'Richard Dreyfuss', 'Christopher McDonald', 'Penelope Mitchell', 'Patrick Kearns', 'Christian Oliver']","[['Drama'], ['Thriller']]","Sam Ellis es un fiscal federal en la cúspide de un brillante futuro político. Pero una experiencia puntual con una prostituta de lujo le empujará a una adicción cada vez más creciente, un impulso que amenaza con destruir su vida, a su familia y su carrera. (FILMAFFINITY)","5,0",134.0,https://www.filmaffinity.com/es/film696136.html
806867.0,Zippo (S),2003.0,9.0,Italia,['Stefano Sollima'],['Stefano Sollima'],['Stefano Maccarelli'],['Gioacchino Castiglione (B&W)'],['NA'],['Giovanni Guardiano'],[['Terror']],"Un hombre lleva consigo todo lo que necesita, literalmente, almacenado en su propio cuerpo. También lo que no necesita... (FILMAFFINITY)","5,1",80.0,https://www.filmaffinity.com/es/film806867.html
200617.0,Ziva istina,1972.0,77.0,Yugoslavia,['Tomislav Radic'],['Tomislav Radic'],['Arsen Dedić'],['Dragutin Novak (B&W)'],['Filmski Autorski Studio (FAS)'],"['Bozidarka Frajt', 'Ruza Rosoci', 'Vesna Veselic', 'Zlatica Dubravcic', 'Irena Uhl', 'Verica Podolsak', 'Zdenka Livajic', 'Inge Grandic', 'Stipe Belobrk', 'Vjeran Zuppa', 'Branko Supek', 'Branko Ivanda', 'Ivica Bobinac', 'Astrid Turina', 'Drazen Lukancic']",[['Drama']],"Una actriz desempleada recuerda su infancia devastada por la guerra, mientras que, sin éxito, trata de encontrar un trabajo. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film200617.html
880003.0,Zivan Makes a Punk Festival,2014.0,63.0,Serbia,['Ognjen Glavonic'],['Ognjen Glavonic'],['NA'],['Relja Ilic'],['Aparat Production'],"['Documentary', 'Zivan Pujic', 'Nenad Nikolic Shpigla', 'Zlatko Rezancic Dostojevski', 'Dejan Beska Habo', 'Pavel Litavski Paja']","[['Documental'], ['Drama']]","Zivan es un rockero punk y un poeta que viene de una familia campesina muy pobre. Cada verano, durante los últimos cinco años, organiza un festival punk en su pueblo natal en Serbia. Y, siempre pierde dinero en ello. Sin embargo, su pasión está en ofrecer un modelo cultural diferente a la gente en su medio ambiente y sus sueños se centran en cambiar la manera en que esas personas piensan. Ganar algo de dinero mientras lo hace también es una de sus mayores metas. Esta es la sexta vez que hace un festival de música, y Zivan decide hacerlo internacional -está trayendo a una banda de Eslovaquia. Estos son los cuatro días en la vida de un luchador y entusiasta. (FILMAFFINITY)","6,4",31.0,https://www.filmaffinity.com/es/film880003.html
260169.0,Ziveli! Medicine for the Heart,1987.0,56.0,Estados Unidos,['Les Blank'],['NA'],['NA'],['NA'],['NA'],['Documentary'],[['Documental']],"Esta película muestra la cultura y la música de las comunidades serbio-estadounidenses de Chicago y California. Hecho en asociación con el antropólogo serbio-estadounidense Andrej Simic y el programa de Antropología visual de la Universidad del Sur de California, la película se centra en las vitales fortalezas culturales de estos inmigrantes de Yugoslavia, que ayudaron a formar la columna vertebral del Estados Unidos industrial. Se destacan la música, el baile, la iglesia ortodoxa y otras actividades de la comunidad. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film260169.html
728084.0,Zivi mrtvaci (S),2000.0,22.0,Yugoslavia,['Mladen Djordjevic'],['Mladen Djordjevic'],['Nemanja Mosurovic'],['Damjan Radovanovic'],['NA'],"['Srboljub Milin', 'Bojan Zogovic', 'Aleksandra Djordjevic']","[['Terror'], ['Drama']]","Tras los ataques de la OTAN, en una aldea serbia, bajo los efectos del uranio empobrecido de los misiles, los muertos se levantan de sus tumbas... (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film728084.html
906695.0,Zizek!,2005.0,71.0,Estados Unidos,['Astra Taylor'],['NA'],['Jeremy Barnes'],"['Jesse Epstein', 'Martina Radwan']",['Coproducción USA-Canadá; Hidden Driver Productions / The Documentary Campaign'],"['Documentary', 'Slavoj Zizek']",[['Documental']],"Zizek! es un seguimiento del eminente e intrépido pensador Slavoj Zizek en su continuo movimiento a través del globo, saltando de las salas de conferencias en Nueva York a las calles de Buenos Aires y pasando por su casa en Lubiana. En tránsito, Zizek, obsesivamente revela el funcionamiento invisible del mundo de la ideología a través de una mezcla única de psicoanálisis lacaniano, marxismo y crítica de la cultura pop. También, sin miedo, vuelve su mirada crítica hacia sí mismo, ofreciendo un comentario mordaz sobre su personalidad, su vida privada y su creciente figura como celebridad internacional.
Zizek! es a la vez una lección inolvidable de filosofía y un retrato convincente de un disidente intelectual. Poseyendo la capacidad para atraer a los no iniciados de una manera que ningún otro filósofo antes que él pudo. (FILMAFFINITY)","7,0",433.0,https://www.filmaffinity.com/es/film906695.html
930884.0,Zizi and Honeyboy (S),2017.0,15.0,Estados Unidos,['Brett Donowho'],['Andrew Koss'],['Nathan Vann Walton'],['Edd Lukas'],['Balistarr Entertainment'],"['Andrew Koss', 'Doris Roberts', 'Jill Nicolini', 'James Lloyd Reynolds', 'Brian Hotaling', 'Peter D. Michael', 'Paul Nicosia', 'Bill Verhagen', 'Lula Brown', 'Anna Orlova']",[['Drama']],,,,https://www.filmaffinity.com/es/film930884.html
302802.0,Zlatá reneta (Golden Queen),1965.0,86.0,Checoslovaquia,['Otakar Vávra'],"['Frantisek Hrubín', 'Otakar Vávra']",['Jirí Srnka'],['Andrej Barla'],['Filmové Studio Barrandov'],"['Jarmila Bechynová', 'Zdenek Blazek', 'Slávka Budínová']",[['Drama']],"Un hombre de unos 50 años vuelve a la aldea de su juventud. Está buscando a su viejo amor en el pueblo cercano. Tiene que pasar una noche en casa de sus familiares, con lo que su visión idealista del mundo se las tiene que ver con las preocupaciones concretas y cotidianas de esos familiares. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film302802.html
214070.0,Zlatye gory (Golden Mountains),1931.0,129.0,Unión Soviética (URSS),['Sergei Yutkevich'],"['Sergei Yutkevich', 'Lev Arnshtam', 'Aleksei Chapygin', 'Andrei Mikhajlovsky', 'Vladimir Nedobrovo']",['Dmitri Shostakovich'],"['Iosif Martov', 'Vladimir Rapoport (B&W)']",['Soyuzkino'],"['Boris Poslavsky', 'Yuri Korvin-Krukovsky', 'Boris Feodosyev', 'Ivan Shtraukh', 'Boris Tenin', 'Nikolai Michurin']",[['Drama']],,,,https://www.filmaffinity.com/es/film214070.html
421933.0,Z-Listers,2014.0,55.0,Reino Unido,['Kris Smith'],"['Martin Ballantyne', 'Joseph Betts', 'Mark Margason', 'Kris Smith']",['Doug Waters'],['Kris Smith'],['Television Bandits'],"['Sid White', 'Carley Watts', 'Aaron Sharp', 'Darren Potter', 'Mark Ivan Benfield', 'Robert Willy Bailey', 'Jill Greenacre', 'Derek Lyons', 'John Carrigan', 'Daz Crawford', 'Isobel Hamilton', 'Joseph Betts', 'Martin Ballantyne', 'Chris Britton', 'Jon Bailey']","[['Comedia'], ['Drama']]",,,,https://www.filmaffinity.com/es/film421933.html
661297.0,ZMD: Zombies of Mass Destruction,2009.0,92.0,Estados Unidos,['Kevin Hamedani'],['Kevin Hamedani'],['Andrew Rohrmann'],['John Guleserian'],['Typecast Pictures / After Dark Films'],"['Janette Armand', 'Doug Fahl', 'Cooper Hopkins', 'Bill Johns', 'Cornelia Moore', 'Russell Hodgkinson', 'James Mesher', 'Victoria Drake', 'Sydney Sweeney', 'Richard Carmen']","[['Terror'], ['Comedia']]","En Port Gamble, un pequeño pueblo isleño del estado de Washington, la vida es tranquila y pacífica, casi idílica... hasta que estalla un virus zombie. (FILMAFFINITY)","4,2",251.0,https://www.filmaffinity.com/es/film661297.html
884618.0,Zmiivka,2014.0,28.0,Dinamarca,['Anna Eborn'],['Anna Eborn'],['NA'],['NA'],['Adomeit Film'],['Documentary'],[['Documental']],"La niebla se levanta y el sol sale nuevamente un día más en Gammalsvenskby, una aldea en algún lugar de Ucrania, en mitad de la nada. Las viejas babushkas trajinan en los campos de remolacha y recogen la cosecha diaria. Lida, una de ellas, vive en un hogar para ancianos, donde cada día es largo y laborioso, pero la existencia es animada y feliz. Además ahora tiene un nuevo novio, un ruso con el que pasa los días -para el disgusto y los celos de otros residentes- cuando no está ocupada ayudando en la cocina o sirviendo sopa o pastel de manzana a los demás. Lida pertence a la minoría histórica de idioma sueco que existe en esa zona desde hace décadas. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film884618.html
533669.0,Znatizelja (S),1967.0,8.0,Yugoslavia,['Borivoj Dovnikovic-Bordo'],"['Borivoj Dovnikovic-Bordo', 'Dragutin Vunak']",['Tomislav Simovic'],['Animation'],['Zagreb Film'],['Animation'],[['Animación']],A un hombre que duerme en un banco del parque no lo dejan dormir. (FILMAFFINITY),"5,3",26.0,https://www.filmaffinity.com/es/film533669.html
623757.0,Zocta: Sólo en la Tierra se puede ser extraterrestre,1988.0,83.0,España,['Joe Rígoli'],"['Joe Rígoli', 'Manuel Iglesias']",['Óscar Guida'],['Arsenio Reinaldo Pica'],['NA'],"['Joe Rígoli', 'Rafael Taibo', 'Pepe Regueira', 'Jose Carabias', 'Rafael Amor', 'Paloma Juanes', 'Terelu Campos', 'Maika Escribano', 'María Luisa Gross', 'Javi Ramírez', 'Eugenio Oscar', 'Juan Sánchez', 'Cristina Arraiz', 'Olga Blanco', 'Mariano Centeno', 'Paco Martín', 'Rafael Castillo', 'Pilar Bertuchi', 'A. Díaz Gómez', 'Carmen Gil', 'Nisse']","[['Comedia'], ['Ciencia ficción']]",Zocta es un ser de otro planeta enviado a la tierra en misión secreta: Salvar a nuestro planeta de la destrucción. (FILMAFFINITY),,,https://www.filmaffinity.com/es/film623757.html
300908.0,Zodiac,2007.0,158.0,Estados Unidos,['David Fincher'],['James Vanderbilt  (Libros: Robert Graysmith)'],['David Shire'],['Harris Savides'],['Warner Bros. Pictures / Paramount Pictures / Phoenix Pictures'],"['Jake Gyllenhaal', 'Robert Downey Jr.', 'Mark Ruffalo', 'Anthony Edwards', 'Chloë Sevigny', 'Donal Logue', 'John Carroll Lynch', 'Brian Cox', 'Clea DuVall', 'Elias Koteas', 'Dermot Mulroney', 'Ciara Hughes', 'Philip Baker Hall', 'Ione Skye', 'John Terry', 'Bob Stephenson', 'David Lee Smith']","[['Thriller'], ['Intriga']]","Thriller sobre el famoso ""Asesino del Zodiaco"", un asesino en serie que, entre  1966 y 1978, mató a numerosas personas en San Francisco, al tiempo que enviaba  a los medios de comunicación cartas con pistas. La acción se centra en las largas pesquisas de dos detectives que intentaron darle caza y en las investigaciones de dos periodistas que trataron de averiguar su identidad. (FILMAFFINITY)","6,8",59.302,https://www.filmaffinity.com/es/film300908.html
144951.0,Zodiac - Evolution (S),2014.0,3.0,Turquía,['Murat Sayginer'],['Murat Sayginer'],['Murat Sayginer'],['Animation'],['Murat Sayginer'],['Animation'],"[['Animación'], ['Fantástico']]",La evolución de la humanidad. (FILMAFFINITY),"4,3",111.0,https://www.filmaffinity.com/es/film144951.html
780429.0,Zodiac Killer,2005.0,83.0,Estados Unidos,['Ulli Lommel'],['Ulli Lommel'],['NA'],['Ulli Lommel'],['Lommel Entertainment'],"['Vladimir Maksic', 'Ulli Lommel', 'Peter Beckman', 'Todd Jensen', 'Kari French', 'JayTon Tucker', 'Günther Ziegler', 'David Hess', 'Karen Strassman', 'Isabella Jantz']",[['Thriller']],"En la actual ciudad de Los Ángeles, un joven está obsesionado con recrear los asesinatos del Asesino del Zodiaco, el famoso asesino en serie que nunca fue atrapado ni incluso identificado y que sigue siendo uno de los asesinos más fascinantes de la historia estadounidense. (FILMAFFINITY)","2,8",25.0,https://www.filmaffinity.com/es/film780429.html
350062.0,Curse of the Zodiac,2007.0,82.0,Estados Unidos,['Ulli Lommel'],['Ulli Lommel'],['Green River Band'],['Bianco Pacelli'],['Hollywood House of Horror / The Shadow Factory'],"['Cassandra Church', 'Jack Quinn', 'Colette Claire', 'Shaun Adams', 'Steve Olson', 'Pia Pownall', 'Trevor Parsons', 'Daniel von Wetter']","[['Thriller'], ['Intriga']]",Natasha vive torturada por las perturbadoras alucinaciones que sufre acerca de los sangrientos crímenes del Asesino del Zodíaco. Una periodista interesada también en el caso le ayudará a descubrir el extraño vínculo que le une al atroz homicida. (FILMAFFINITY),"2,8",255.0,https://www.filmaffinity.com/es/film350062.html
357319.0,Zodiac Sign,2015.0,,Estados Unidos,['Christopher Nolen'],['Christopher Nolen'],['Crosby Tatum'],['Patrick Charles'],['Nferno Productions LLC'],"['Caryn Ward', 'Tammy Townsend', 'Tanjareen Thomas', 'Carl Anthony Payne II', 'Brad James', 'Timon Kyle Durrett', 'Christopher Nolen', 'Clinton Lewis', 'David Leonard', 'Nekia Nichelle']",[['Romance']],,,,https://www.filmaffinity.com/es/film357319.html
168875.0,Zodiaque,2004.0,500.0,Francia,['Claude-Michel Rome'],"['Malina Detcheva', 'Franck Ollivier']",['Frédéric Porte'],['Bernard Déchet'],['Alma Productions'],"['Claire Keim', 'Francis Huster', 'Michel Duchaussoy', 'Jean-Pierre Bouvier', 'Jacques Spiesser', 'Valeria Cavalli', 'Anne Jacquemin', 'Stéphan Guérin-Tillié', 'Aurore Clément', 'Francis Renaud', 'Patrick Bosso', 'Carmela Ramos', 'Jenny Clève', 'Sylvie Ferro', 'Kerian Mayan', 'Tom Novembre', 'Thibault Corrion', 'Yannis Baraban', 'Anne Caillon', 'Marine Chapuis']","[['Drama'], ['Thriller']]",,,,https://www.filmaffinity.com/es/film168875.html
547915.0,Zoe (S),2010.0,8.0,Alemania,['Stefan Lengauer'],['Stefan Lengauer'],['NA'],['Tobias von dem Borne'],['Deutsche Film- und Fernsehakademie Berlin (DFFB) / Arte'],"['Jamila Saab', 'Tino Mewes', 'Martin Geuer', 'Stella Lindler', 'Jano Ben Chaabane']",[['Drama']],"Zoe, 20 años y aspecto casi infantil, vive entre la música electrónica de los clubs berlineses (o de sus cascos) y los ligues de una noche. A raíz de uno de ellos, una tentadora perspectiva de conseguir dinero fácil se abre ante ella. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film547915.html
409311.0,Zoe,2016.0,,España,['Ander Duque'],['Ander Duque'],['Ander Duque'],['NA'],['Ander Duque'],"['Zoe Gavira', 'Rosalinda Galán']",[['Drama']],"Gema se ha quedado sin trabajo. Su hija Zoe sueña con tener alas. Gema desea volar con ella, salir de ese lugar que asfixia, que alimenta el miedo. Ambas imaginan un nuevo hogar pintado de rojo, alejado del ruido, cerca de ellas mismas. (FILMAFFINITY)","5,2",26.0,https://www.filmaffinity.com/es/film409311.html
927384.0,Zoe,2018.0,,Estados Unidos,['Drake Doremus'],['Richard Greenberg'],['NA'],['NA'],['IM Global / Scott Free Productions'],"['Ewan McGregor', 'Léa Seydoux', 'Rashida Jones', 'Theo James', 'Matthew Gray Gubler', 'Miranda Otto', 'Christina Aguilera', 'Anthony Shim']","[['Romance'], ['Ciencia ficción']]",,,,https://www.filmaffinity.com/es/film927384.html
431135.0,Zoé - Panoramas,2016.0,88.0,México,"['Gabriel Cruz Rivas', 'Rodrigo Guardiola']","['Gabriel Cruz Rivas', 'Rodrigo Guardiola']","['Zoé', 'Phil Vinall']",['Guillermo Garza Morales'],['Panoram / Redrum / Tigre Pictures'],"['Documentary', 'León Larregui', 'Rodrigo Guardiola', 'Jesús Báez', 'Sergio Acosta', 'Ángel Mosqueda', 'Phil Vinall', 'Adan Jodorowsky', 'Andrés Sánchez', 'Zoé Le Ber']",[['Documental']],"Una mirada única e introspectiva dentro de una de las bandas de rock alternativo de América Latina. La película te lleva a un viaje de audiovisual a través de una de las bandas más importantes. ""Panoramas"" es un retrato de Zoé de estilo Cinéma Vérité. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film431135.html
674297.0,Zoé 08.11.14,2015.0,,México,"['Gabriel Cruz Rivas', 'Rodrigo Guardiola']",['NA'],['Zoé'],['Guillermo Garza'],['Panoram Films / Universal Music'],"['Documentary', 'Sergio Acosta', 'Jesús Báez', 'Rodrigo Guardiola', 'León Larregui', 'Ángel Mosqueda', 'Denisse Gutiérrez', 'Pipe Ceballos', 'Andrés Sánchez']",[['Documental']],"Uno de los conciertos más emotivos de Zoé: 081114 el cual fue filmado en el Foro Sol de la capital mexicana el 8 de noviembre de 2014. Una fecha histórica para la banda y para 40 mil seguidores quienes esa noche fueron sorprendidos con nuevas versiones de temas ya conocidos. En total fueron 27 canciones con las que hicieron un recorrido por sus entonces 17 años de carrera, alcanzando la cúspide al presentarse en uno de los recintos más importantes de México. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film674297.html
245806.0,Zoe Gone,2014.0,88.0,Estados Unidos,['Conor Allyn'],"['Shane Mathers', 'Matthew Riopelle']",['Sean Murray'],['Amanda Treyz'],['Helios Productions / Pokeprod / XVIII Entertainment'],"['Sammi Hanratty', 'Alexandra Holden', 'Andrea Bowen', 'Jean Louisa Kelly', 'Makayla Jade Bolkin', 'Samantha Boscarino', 'Jeff Branson', 'Michael Grant', 'Natalie Desselle Reid', 'Priscilla Garita', 'Michael Adam Hamilton', 'Anne Marie Howard']","[['Intriga'], ['Thriller'], ['Drama']]","Jennifer, una adolescente de 16 años, da a luz una pequeña a la que llama Zoe. Su vida de madre adolescente no es lo que esperaba: su novio no está interesado en ser padre y huye de la situación pese a haberle prometido que se ocuparía de las dos. Además, su madre no quiere criar a otro niño. Cuando la pequeña es secuestrada, el amor maternal de Jennifer es puesto a prueba. (FILMAFFINITY)","3,3",69.0,https://www.filmaffinity.com/es/film245806.html
727724.0,"Z.O.E Dolores, i (Zone of Enders Dolores, i) (TV Series)",2001.0,25.0,Japón,['Tetsuya Watanabe'],"['Masanao Akahoshi', 'Shin Yoshida']",['Hikaru Nanase'],['Animation'],['Sunrise / AT-X / Video Audio Project (VAP)'],['Animation'],"[['Serie de TV'], ['Animación'], ['Ciencia ficción']]","Serie de TV. 26 episodios. La serie nos habla de Jim, un transportista espacial cuya familia se ha ido desmoronando tras la muerte de su esposa. Jim intenta reconciliarse con sus hijos para que vuelvan a ser familia. Para ello decide aprovechar un viaje llevando una carga desconocida en un cajon gigantesco de color rosa. Spin-off del videojuego de Konami ""Zone of Enders"". (FILMAFFINITY)","5,9",26.0,https://www.filmaffinity.com/es/film727724.html
