id_envio,fecha_envio,origen,destino,peso_kg,tipo_envio,estado
7967,2025-05-29,Valencia,Zaragoza,33.46,estandar,entregado
7968,2025-05-23,Granada,Sevilla,-3.66,estandar,entregado
7969,2025-05-23,Madrid,Barcelona,10.17,estandar,en reparto
7970,2025-05-11,Zaragoza,Sevilla,-5.14,express,en camino
7971,2025-05-29,Sevilla,Malaga,16.51,estandar,entregado
7972,2025-05-05,Barcelona,Toledo,1.19,express,en reparto
7973,2025-05-12,Valencia,Bilbao,44.74,estandar,en reparto
7974,,Sevilla,Toledo,42.38,express,en camino
7975,2025-05-15,Madrid,Toledo,0.06,express,entregado
7976,2025-05-02,Bilbao,Zaragoza,19.97,estandar,en reparto
7977,2025-05-18,Bilbao,Madrid,47.89,estandar,en camino
7978,2025-05-27,Zaragoza,Madrid,31.22,estandar,entregado
7979,2025-05-17,Toledo,Malaga,-4.72,estandar,entregado
7980,2025-05-04,Granada,Zaragoza,-0.79,estandar,en reparto
7981,2025-05-30,Barcelona,Valencia,40.0,estandar,entregado
7982,2025-05-15,Toledo,Barcelona,11.8,express,entregado
7983,2025-05-24,Valencia,Bilbao,-6.34,estandar,en camino
7984,2025-05-04,Granada,Sevilla,38.51,estandar,entregado
7985,2025-05-25,Madrid,Zaragoza,-5.6,estandar,entregado
7986,2025-05-20,Toledo,Malaga,22.04,express,entregado
7987,2025-05-02,Vigo,Bilbao,47.92,estandar,en camino
7988,2025-05-12,Vigo,Malaga,8.35,express,en camino
7989,2025-05-12,Malaga,Toledo,39.26,estandar,entregado
7990,,Malaga,Madrid,49.79,estandar,en reparto
7991,2025-05-05,Valencia,Bilbao,7.91,express,en camino
7992,2025-05-14,Bilbao,Valencia,48.1,estandar,entregado
7993,2025-05-12,Toledo,Granada,44.78,express,en camino
7994,2025-05-01,Malaga,Vigo,-9.06,estandar,en reparto
7995,2025-05-22,Madrid,Barcelona,9.34,estandar,en camino
7996,2025-05-16,Vigo,Barcelona,48.73,estandar,en reparto
7997,2025-05-11,Malaga,Zaragoza,48.67,estandar,en camino
7998,2025-05-03,Malaga,Zaragoza,37.13,estandar,entregado
7999,2025-05-18,Toledo,Barcelona,26.89,express,entregado
8000,2025-05-31,Vigo,Sevilla,31.3,express,en reparto
8001,2025-05-02,Sevilla,Barcelona,28.62,estandar,en camino
8002,2025-05-12,Valencia,Toledo,22.14,estandar,entregado
8003,2025-05-03,Madrid,Bilbao,-5.75,express,en reparto
8004,2025-05-22,Barcelona,Zaragoza,9.1,express,en camino
8005,2025-05-19,Vigo,Bilbao,44.48,estandar,en reparto
8006,2025-05-17,Madrid,Valencia,19.52,express,en camino
8007,2025-05-13,Vigo,Barcelona,,express,entregado
8008,2025-05-05,Sevilla,Toledo,4.04,estandar,en camino
8009,2025-05-05,Valencia,Zaragoza,47.23,estandar,entregado
8010,2025-05-03,Bilbao,Vigo,4.05,express,entregado
8011,2025-05-31,Barcelona,Toledo,43.83,estandar,en camino
8012,2025-05-26,Zaragoza,Vigo,6.67,express,entregado
8013,2025-05-14,Vigo,Sevilla,46.1,estandar,entregado
8014,2025-05-31,Barcelona,Valencia,-4.86,express,en reparto
8015,2025-05-08,Valencia,Sevilla,-0.51,express,entregado
8016,2025-05-15,Sevilla,Zaragoza,-7.22,express,en camino
8017,2025-05-18,Toledo,Malaga,26.3,express,en camino
8018,2025-05-16,Toledo,Zaragoza,23.32,express,en reparto
8019,2025-05-12,Valencia,Sevilla,37.99,express,en camino
8020,2025-05-13,Toledo,Sevilla,36.9,estandar,en camino
8021,2025-05-03,Madrid,Barcelona,35.48,express,en reparto
8022,2025-05-29,Vigo,Malaga,16.8,estandar,en reparto
8023,2025-05-23,Barcelona,Valencia,-3.39,express,en reparto
8024,2025-05-22,Toledo,Madrid,,estandar,en reparto
8025,2025-05-03,Toledo,Granada,7.01,express,en camino
8026,2025/05/23,Granada,Vigo,31.64,express,en reparto
8027,2025-05-25,Granada,Madrid,-9.37,estandar,en reparto
8028,2025-05-16,Zaragoza,Toledo,23.81,estandar,en camino
8029,2025-05-25,Madrid,Granada,36.4,estandar,entregado
8030,2025-05-20,Zaragoza,Malaga,-5.0,express,entregado
8031,2025-05-13,Toledo,Valencia,-8.86,express,entregado
8032,2025-05-23,Vigo,Madrid,14.81,express,en camino
8033,2025-05-20,Madrid,Valencia,10.89,express,entregado
8034,2025-05-27,Zaragoza,Valencia,-1.2,estandar,en camino
8035,2025-05-11,Zaragoza,Bilbao,48.72,express,en reparto
8036,2025-05-17,Madrid,Sevilla,9.88,express,entregado
8037,2025-05-20,Granada,Barcelona,20.88,express,entregado
8038,2025-05-24,Malaga,Madrid,12.53,express,entregado
8039,2025-05-30,Vigo,Granada,38.91,estandar,entregado
8040,2025-05-26,Bilbao,Valencia,22.58,express,en reparto
8041,2025-05-22,Bilbao,Valencia,17.89,estandar,entregado
8042,2025-05-16,Vigo,Sevilla,6.34,estandar,en reparto
8043,2025-05-29,Madrid,Malaga,31.94,express,entregado
8044,2025-05-16,Barcelona,Sevilla,27.08,estandar,en reparto
8045,2025-05-20,Granada,Barcelona,44.86,express,en camino
8046,2025-05-22,Malaga,Bilbao,17.43,express,entregado
8047,2025-05-17,Sevilla,Vigo,40.05,estandar,en camino
8048,2025-05-09,Toledo,Sevilla,24.94,estandar,entregado
8049,2025-05-12,Barcelona,Toledo,18.97,express,entregado
8050,2025-05-08,Barcelona,Malaga,12.64,estandar,entregado
8051,2025-05-31,Madrid,Barcelona,35.46,estandar,en camino
8052,2025-05-05,Sevilla,Toledo,-9.89,estandar,en camino
8053,2025-05-12,Vigo,Granada,29.19,express,entregado
8054,2025-05-25,Sevilla,Vigo,8.84,estandar,entregado
8055,2025-05-27,Vigo,Granada,7.11,express,entregado
8056,2025-05-29,Valencia,Zaragoza,17.86,estandar,en reparto
8057,2025-05-30,Malaga,Toledo,7.46,estandar,en camino
8058,2025-05-23,Toledo,Valencia,24.76,express,en reparto
8059,2025-05-09,Malaga,Zaragoza,23.71,express,entregado
8060,2025-05-15,Madrid,Bilbao,20.1,express,en camino
8061,2025-05-02,Zaragoza,Bilbao,10.11,express,entregado
8062,2025-05-30,Zaragoza,Toledo,32.57,express,en camino
8063,2025-05-01,Malaga,Zaragoza,40.19,express,entregado
8064,2025-05-02,Madrid,Bilbao,11.73,estandar,entregado
8065,2025-05-14,Malaga,Barcelona,16.8,express,en camino
8066,2025-05-11,Valencia,Toledo,8.55,express,entregado
8067,2025-05-04,Granada,Madrid,22.03,estandar,en reparto
8068,2025-05-13,Barcelona,Toledo,27.15,estandar,en camino
8069,2025-05-27,Madrid,Zaragoza,42.3,estandar,en camino
8070,2025-05-07,Zaragoza,Bilbao,3.4,estandar,en reparto
8071,2025-05-30,Toledo,Madrid,30.44,express,entregado
8072,2025-05-31,Valencia,Vigo,44.99,express,en reparto
8073,2025-05-08,Bilbao,Valencia,47.41,express,en camino
8074,2025-05-02,Zaragoza,Malaga,44.82,estandar,entregado
8075,2025-05-29,Toledo,Vigo,30.67,express,entregado
8076,2025-05-12,Zaragoza,Sevilla,17.54,express,en reparto
8077,2025-05-17,Granada,Sevilla,14.46,estandar,en camino
8078,2025-05-27,Granada,Toledo,-7.25,estandar,entregado
8079,2025-05-15,Zaragoza,Granada,-7.8,estandar,entregado
8080,2025-05-25,Bilbao,Granada,-2.92,estandar,en camino
8081,2025-05-31,Toledo,Barcelona,28.65,express,en camino
8082,2025-05-17,Sevilla,Barcelona,31.67,estandar,entregado
8083,2025-05-27,Valencia,Malaga,-6.49,estandar,en camino
8084,2025-05-03,Bilbao,Sevilla,33.47,estandar,entregado
8085,2025-05-16,Granada,Toledo,-7.03,express,entregado
8086,2025-05-31,Sevilla,Granada,-7.15,estandar,entregado
8087,2025-05-20,Barcelona,Granada,19.33,estandar,en camino
8088,2025-05-26,Bilbao,Malaga,45.07,express,en camino
8089,2025-05-20,Granada,Sevilla,25.12,estandar,entregado
8090,2025-05-13,Bilbao,Toledo,23.8,express,en camino
8091,2025-05-25,Sevilla,Bilbao,43.42,estandar,entregado
8092,2025-05-27,Vigo,Barcelona,43.25,estandar,en reparto
8093,2025-05-15,Sevilla,Zaragoza,28.48,express,en reparto
8094,2025-05-30,Valencia,Barcelona,-2.09,estandar,en reparto
8095,2025-05-28,Malaga,Zaragoza,41.73,estandar,en reparto
8096,2025-05-30,Sevilla,Vigo,10.56,estandar,en camino
8097,2025-05-29,Sevilla,Valencia,-2.99,express,entregado
8098,2025-05-04,Barcelona,Vigo,19.64,estandar,en reparto
8099,2025-05-09,Barcelona,Bilbao,9.59,estandar,en camino
8100,2025-05-30,Barcelona,Vigo,35.89,estandar,en reparto
8101,2025-05-29,Valencia,Sevilla,45.58,estandar,entregado
8102,2025-05-08,Sevilla,Toledo,49.32,estandar,en camino
8103,2025-05-22,Barcelona,Valencia,34.25,estandar,en camino
8104,2025-05-11,Valencia,Barcelona,39.28,express,entregado
8105,2025-05-05,Bilbao,Vigo,34.87,express,en camino
8106,2025-05-11,Zaragoza,Barcelona,-7.8,express,entregado
8107,2025-05-20,Bilbao,Granada,36.59,express,en reparto
8108,2025-05-15,Vigo,Bilbao,-3.87,express,en reparto
8109,2025-05-06,Valencia,Bilbao,-4.08,estandar,en camino
8110,2025-05-30,Vigo,Madrid,35.34,express,en reparto
8111,2025-05-13,Zaragoza,Malaga,-8.29,express,en reparto
8112,2025-05-19,Barcelona,Zaragoza,8.89,express,entregado
8113,2025-05-23,Sevilla,Zaragoza,-8.74,express,en reparto
8114,2025-05-13,Vigo,Malaga,-5.04,estandar,entregado
8115,2025-05-11,Madrid,Granada,30.9,estandar,en camino
8116,2025-05-20,Barcelona,Madrid,-6.82,estandar,en reparto
8117,2025-05-21,Barcelona,Toledo,27.46,estandar,en camino
8118,2025/05/28,Barcelona,Toledo,-0.38,estandar,entregado
8119,2025-05-12,Bilbao,Valencia,-9.94,express,entregado
8120,2025-05-05,Zaragoza,Vigo,32.89,express,entregado
8121,2025-05-18,Barcelona,Granada,3.1,estandar,en reparto
8122,2025-05-21,Zaragoza,Granada,-5.36,express,en camino
8123,2025-05-01,Valencia,Bilbao,29.44,estandar,entregado
8124,2025-05-01,Malaga,Bilbao,33.08,estandar,en reparto
8125,2025-05-08,Bilbao,Valencia,7.36,express,en camino
8126,2025-05-10,Granada,Toledo,-7.53,estandar,entregado
8127,2025-05-28,Bilbao,Sevilla,27.09,estandar,en camino
8128,2025-05-02,Zaragoza,Vigo,40.93,estandar,entregado
8129,2025-05-08,Toledo,Granada,34.25,express,en reparto
8130,2025-05-24,Granada,Vigo,-4.31,express,en reparto
8131,2025-05-09,Valencia,Zaragoza,-5.2,express,en camino
8132,2025-05-10,Bilbao,Malaga,-3.68,express,entregado
8133,2025-05-12,Valencia,Granada,20.77,express,en reparto
8134,2025-05-06,Valencia,Toledo,48.12,express,en camino
8135,2025-05-31,Bilbao,Barcelona,15.79,estandar,en camino
8136,2025-05-07,Bilbao,Barcelona,-2.75,estandar,en reparto
8137,2025-05-22,Granada,Bilbao,22.67,estandar,en camino
8138,2025-05-16,Malaga,Sevilla,20.0,estandar,entregado
8139,2025-05-05,Granada,Sevilla,22.44,express,entregado
8140,2025-05-16,Barcelona,Vigo,1.74,estandar,entregado
8141,2025-05-10,Toledo,Valencia,33.98,express,en camino
8142,2025-05-04,Granada,Toledo,32.52,estandar,entregado
8143,2025-05-06,Barcelona,Valencia,13.6,estandar,en reparto
8144,2025-05-28,Toledo,Vigo,-9.55,express,entregado
8145,2025-05-19,Toledo,Vigo,26.91,express,en reparto
8146,2025-05-10,Barcelona,Zaragoza,38.76,express,entregado
8147,2025-05-09,Zaragoza,Madrid,27.19,estandar,en camino
8148,2025-05-30,Granada,Malaga,9.0,estandar,en camino
8149,2025-05-31,Madrid,Valencia,36.83,estandar,entregado
8150,2025/05/05,Toledo,Barcelona,33.26,estandar,en reparto
8151,2025-05-09,Valencia,Toledo,-4.44,estandar,en reparto
8152,2025-05-14,Toledo,Bilbao,14.56,estandar,entregado
8153,2025-05-15,Granada,Madrid,41.68,express,en reparto
8154,2025-05-08,Vigo,Toledo,37.15,express,en reparto
8155,2025-05-20,Vigo,Sevilla,-5.47,estandar,en reparto
8156,2025-05-03,Vigo,Granada,35.4,express,en camino
8157,2025-05-14,Zaragoza,Madrid,32.54,express,entregado
8158,2025-05-25,Valencia,Barcelona,7.81,express,en reparto
8159,2025-05-28,Sevilla,Malaga,2.46,express,en camino
8160,2025-05-29,Madrid,Vigo,47.99,estandar,entregado
8161,2025-05-12,Barcelona,Toledo,35.04,express,entregado
8162,2025-05-26,Valencia,Malaga,20.66,express,en camino
8163,2025-05-08,Granada,Bilbao,49.32,estandar,entregado
8164,2025-05-01,Granada,Zaragoza,39.12,express,en camino
8165,2025-05-20,Valencia,Bilbao,37.42,estandar,en reparto
8166,2025-05-21,Bilbao,Vigo,37.5,express,en camino
8167,2025-05-19,Toledo,Sevilla,35.11,express,en camino
8168,2025-05-07,Madrid,Malaga,-8.4,estandar,en reparto
8169,2025-05-17,Sevilla,Granada,5.22,estandar,entregado
8170,2025-05-11,Vigo,Granada,19.49,estandar,en reparto
8171,2025-05-18,Bilbao,Vigo,37.19,express,entregado
8172,2025-05-19,Bilbao,Granada,10.46,estandar,en camino
8173,2025-05-10,Toledo,Sevilla,-0.34,estandar,entregado
8174,2025-05-10,Granada,Zaragoza,37.94,estandar,en camino
8175,2025-05-25,Valencia,Toledo,32.0,estandar,en reparto
8176,2025-05-08,Toledo,Malaga,20.95,express,en reparto
8177,2025-05-31,Granada,Bilbao,49.1,estandar,en camino
8178,2025-05-24,Barcelona,Malaga,36.82,express,en camino
8179,2025-05-20,Sevilla,Zaragoza,8.27,express,en reparto
8180,2025-05-18,Valencia,Barcelona,21.57,estandar,en reparto
8181,2025-05-05,Malaga,Granada,38.8,estandar,en camino
8182,2025-05-17,Valencia,Bilbao,39.26,estandar,en camino
8183,2025-05-08,Sevilla,Vigo,36.68,express,en camino
8184,2025-05-27,Zaragoza,Sevilla,18.49,estandar,en reparto
8185,2025-05-15,Valencia,Barcelona,43.23,estandar,en reparto
8186,2025-05-21,Granada,Bilbao,36.06,estandar,en camino
8187,2025-05-19,Vigo,Toledo,23.21,express,entregado
8188,2025-05-25,Bilbao,Granada,27.7,estandar,en reparto
8189,2025-05-04,Barcelona,Zaragoza,4.43,estandar,en camino
8190,2025-05-01,Zaragoza,Bilbao,19.8,estandar,en reparto
8191,2025-05-16,Bilbao,Vigo,-9.13,estandar,en reparto
8192,2025-05-15,Zaragoza,Vigo,17.2,express,en camino
8193,2025-05-10,Madrid,Bilbao,6.92,express,entregado
8194,2025-05-09,Toledo,Sevilla,27.18,express,en camino
8195,2025-05-06,Bilbao,Sevilla,27.4,express,entregado
8196,2025-05-05,Sevilla,Barcelona,35.92,express,en reparto
8197,,Malaga,Madrid,-9.75,express,en reparto
8198,2025-05-13,Vigo,Sevilla,49.05,express,entregado
8199,2025-05-19,Zaragoza,Sevilla,40.13,express,en camino
8200,2025-05-09,Barcelona,Madrid,48.58,express,en camino
8201,2025-05-05,Sevilla,Barcelona,4.63,express,en camino
8202,2025-05-11,Toledo,Barcelona,7.74,express,en camino
8203,2025-05-25,Granada,Madrid,37.25,express,en reparto
8204,2025-05-23,Madrid,Zaragoza,5.29,express,entregado
8205,2025-05-04,Bilbao,Toledo,5.89,estandar,entregado
8206,2025-05-19,Toledo,Sevilla,34.76,estandar,en reparto
8207,2025-05-07,Toledo,Sevilla,-7.87,express,entregado
8208,2025-05-18,Vigo,Bilbao,25.33,estandar,en camino
8209,2025-05-01,Malaga,Barcelona,-8.39,estandar,en reparto
8210,2025-05-18,Toledo,Zaragoza,39.47,estandar,en camino
8211,2025-05-04,Barcelona,Valencia,2.12,estandar,entregado
8212,2025-05-08,Malaga,Granada,19.48,express,en reparto
8213,2025-05-03,Zaragoza,Barcelona,30.21,estandar,en reparto
8214,2025-05-30,Sevilla,Madrid,,estandar,en camino
8215,2025-05-01,Sevilla,Granada,7.54,express,entregado
8216,2025-05-12,Valencia,Vigo,27.53,estandar,en reparto
8217,2025-05-16,Vigo,Toledo,43.38,express,en camino
8218,2025-05-03,Toledo,Zaragoza,9.52,express,en camino
8219,2025-05-11,Vigo,Granada,26.09,estandar,en reparto
8220,2025-05-15,Barcelona,Madrid,38.72,express,en camino
8221,2025-05-12,Barcelona,Sevilla,10.59,estandar,en reparto
8222,2025-05-29,Vigo,Zaragoza,13.76,express,en camino
8223,2025-05-10,Sevilla,Granada,17.66,estandar,en camino
8224,2025-05-20,Granada,Malaga,30.22,estandar,en reparto
8225,2025-05-23,Vigo,Zaragoza,-8.83,estandar,en camino
8226,2025-05-04,Madrid,Toledo,12.82,express,entregado
8227,2025-05-02,Granada,Madrid,36.88,express,entregado
8228,2025-05-03,Sevilla,Madrid,3.05,estandar,en camino
8229,2025-05-21,Zaragoza,Vigo,39.4,estandar,en reparto
8230,2025-05-29,Sevilla,Bilbao,19.81,estandar,entregado
8231,2025-05-03,Bilbao,Valencia,7.95,express,en reparto
8232,2025-05-05,Madrid,Sevilla,14.18,express,en camino
8233,2025-05-29,Madrid,Bilbao,-2.03,estandar,entregado
8234,2025-05-08,Sevilla,Madrid,37.37,estandar,en camino
8235,2025-05-05,Vigo,Madrid,21.29,express,en camino
8236,2025-05-17,Sevilla,Malaga,47.53,express,en camino
8237,2025-05-08,Zaragoza,Madrid,13.71,estandar,entregado
8238,2025-05-29,Vigo,Granada,14.86,estandar,en camino
8239,2025-05-28,Sevilla,Valencia,19.65,estandar,en camino
8240,2025-05-15,Sevilla,Granada,10.44,express,en camino
8241,2025/05/22,Valencia,Vigo,41.39,estandar,entregado
8242,2025-05-10,Valencia,Malaga,25.91,express,en reparto
8243,2025-05-19,Valencia,Toledo,46.03,express,en camino
8244,2025-05-08,Sevilla,Barcelona,31.47,estandar,en reparto
8245,2025-05-03,Zaragoza,Toledo,-5.66,estandar,entregado
8246,2025-05-14,Malaga,Valencia,31.63,estandar,en camino
8247,2025-05-30,Valencia,Zaragoza,4.08,express,entregado
8248,2025-05-06,Sevilla,Barcelona,37.57,estandar,en reparto
8249,2025-05-23,Toledo,Granada,-8.1,express,entregado
8250,2025-05-05,Vigo,Granada,5.83,express,entregado
8251,2025-05-23,Granada,Zaragoza,41.35,estandar,entregado
8252,2025-05-05,Zaragoza,Madrid,26.36,express,entregado
8253,2025-05-02,Sevilla,Valencia,40.91,express,en camino
8254,2025-05-02,Toledo,Granada,2.99,express,entregado
8255,2025-05-10,Bilbao,Barcelona,24.66,express,en camino
8256,2025-05-24,Barcelona,Madrid,1.1,estandar,en reparto
8257,2025-05-06,Malaga,Sevilla,4.37,express,en reparto
8258,,Madrid,Barcelona,31.49,express,en reparto
8259,2025-05-30,Toledo,Zaragoza,14.26,estandar,en camino
8260,2025-05-10,Toledo,Barcelona,-9.45,express,en reparto
8261,2025-05-03,Zaragoza,Sevilla,49.33,express,en reparto
8262,,Vigo,Madrid,23.1,express,en camino
8263,2025-05-25,Valencia,Zaragoza,13.56,estandar,en camino
8264,2025-05-29,Vigo,Granada,47.26,express,en camino
8265,2025-05-09,Madrid,Malaga,,express,entregado
8266,2025-05-05,Granada,Madrid,37.38,estandar,entregado
8267,2025-05-04,Barcelona,Toledo,-4.15,express,en reparto
8268,2025-05-20,Madrid,Granada,8.19,express,en reparto
8269,2025-05-13,Zaragoza,Granada,34.48,express,en camino
8270,2025-05-23,Granada,Zaragoza,-2.18,estandar,entregado
8271,2025-05-19,Bilbao,Toledo,,estandar,en reparto
8272,2025-05-26,Bilbao,Zaragoza,20.92,express,en camino
8273,2025-05-24,Zaragoza,Vigo,41.71,estandar,en reparto
8274,2025-05-14,Vigo,Barcelona,43.57,express,en reparto
8275,2025-05-07,Barcelona,Toledo,-1.83,estandar,entregado
8276,2025-05-23,Malaga,Toledo,10.7,express,en camino
8277,2025-05-13,Vigo,Granada,-2.47,estandar,en camino
8278,2025-05-26,Granada,Barcelona,4.37,express,entregado
8279,2025-05-12,Barcelona,Bilbao,26.6,estandar,entregado
8280,2025-05-07,Barcelona,Sevilla,8.33,express,en camino
8281,2025-05-21,Toledo,Bilbao,47.28,estandar,en reparto
8282,2025-05-16,Toledo,Sevilla,47.62,express,en reparto
8283,2025-05-08,Vigo,Zaragoza,1.59,estandar,en reparto
8284,2025-05-28,Bilbao,Granada,18.38,express,entregado
8285,2025-05-20,Valencia,Bilbao,-7.13,express,en reparto
8286,2025-05-12,Barcelona,Sevilla,49.51,express,en camino
8287,2025-05-17,Valencia,Granada,-9.77,express,en reparto
8288,2025-05-11,Barcelona,Zaragoza,10.78,estandar,en reparto
8289,2025-05-18,Zaragoza,Bilbao,38.32,express,entregado
8290,2025-05-09,Malaga,Bilbao,49.96,estandar,entregado
8291,2025-05-10,Zaragoza,Sevilla,36.11,express,en reparto
8292,2025-05-11,Vigo,Sevilla,2.03,estandar,en camino
8293,2025-05-07,Bilbao,Vigo,39.43,estandar,entregado
8294,2025-05-13,Madrid,Zaragoza,27.84,estandar,entregado
8295,2025-05-30,Vigo,Bilbao,15.42,express,en camino
8296,2025-05-26,Toledo,Valencia,41.45,estandar,en reparto
8297,2025-05-26,Madrid,Bilbao,14.16,estandar,en camino
8298,2025-05-21,Barcelona,Toledo,-0.08,express,entregado
8299,2025-05-12,Granada,Barcelona,3.9,estandar,en reparto
8300,2025-05-09,Madrid,Sevilla,28.71,express,en camino
8301,2025-05-07,Sevilla,Zaragoza,48.97,express,en reparto
8302,2025-05-09,Vigo,Granada,,express,entregado
8303,2025-05-28,Bilbao,Zaragoza,27.54,express,en camino
8304,2025-05-27,Bilbao,Zaragoza,11.35,express,entregado
8305,2025-05-08,Bilbao,Valencia,16.87,express,en reparto
8306,2025-05-09,Zaragoza,Sevilla,13.8,estandar,en reparto
8307,2025-05-03,Granada,Zaragoza,45.74,express,en reparto
8308,2025-05-16,Valencia,Bilbao,31.09,express,en camino
8309,2025-05-15,Bilbao,Toledo,8.31,estandar,en reparto
8310,2025-05-25,Bilbao,Barcelona,-5.28,express,en camino
8311,2025-05-04,Toledo,Madrid,-1.29,estandar,en camino
8312,2025-05-11,Toledo,Granada,35.51,estandar,en camino
8313,2025-05-19,Toledo,Zaragoza,-1.84,express,en reparto
8314,2025/05/11,Madrid,Valencia,48.31,express,entregado
8315,2025-05-05,Zaragoza,Madrid,-9.33,estandar,en camino
8316,2025-05-19,Malaga,Granada,7.71,express,entregado
8317,2025-05-14,Toledo,Madrid,42.18,estandar,en camino
8318,2025-05-02,Malaga,Madrid,3.7,estandar,en camino
8319,2025-05-19,Malaga,Valencia,48.26,estandar,entregado
8320,2025-05-15,Madrid,Toledo,33.38,estandar,entregado
8321,2025-05-11,Toledo,Barcelona,-4.89,express,entregado
8322,2025-05-15,Sevilla,Valencia,32.93,estandar,entregado
8323,2025-05-25,Valencia,Vigo,48.14,estandar,en reparto
8324,2025-05-06,Granada,Malaga,42.51,express,entregado
8325,2025-05-02,Malaga,Vigo,40.07,express,en camino
8326,2025-05-22,Sevilla,Granada,31.46,estandar,en camino
8327,2025-05-26,Malaga,Zaragoza,12.61,estandar,entregado
8328,2025-05-10,Malaga,Barcelona,40.93,express,entregado
8329,2025-05-25,Granada,Sevilla,-4.66,express,entregado
8330,2025-05-12,Zaragoza,Valencia,42.39,express,en reparto
8331,2025-05-23,Madrid,Bilbao,1.51,estandar,entregado
8332,2025-05-15,Toledo,Valencia,24.73,express,en camino
8333,2025-05-27,Toledo,Madrid,26.26,express,en camino
8334,2025-05-26,Valencia,Bilbao,25.93,express,en camino
8335,2025-05-02,Valencia,Malaga,19.22,express,en camino
8336,2025-05-22,Malaga,Bilbao,22.03,estandar,en camino
8337,2025-05-13,Granada,Vigo,2.36,estandar,en reparto
8338,2025-05-09,Vigo,Zaragoza,9.13,express,entregado
8339,2025-05-17,Zaragoza,Barcelona,34.21,estandar,en camino
8340,2025-05-11,Zaragoza,Bilbao,-3.52,express,entregado
8341,2025-05-18,Madrid,Vigo,28.04,estandar,en camino
8342,2025-05-09,Malaga,Toledo,43.03,express,en reparto
8343,2025-05-31,Barcelona,Toledo,14.33,express,en camino
8344,2025-05-18,Barcelona,Valencia,-7.25,express,en reparto
8345,2025-05-20,Sevilla,Vigo,-3.23,express,entregado
8346,2025-05-13,Zaragoza,Valencia,13.65,estandar,entregado
8347,2025-05-15,Toledo,Vigo,3.73,express,entregado
8348,2025-05-13,Bilbao,Zaragoza,40.13,express,en reparto
8349,2025-05-11,Valencia,Zaragoza,16.43,estandar,en camino
8350,2025-05-09,Malaga,Sevilla,38.18,estandar,entregado
8351,2025-05-10,Barcelona,Madrid,28.9,estandar,en reparto
8352,2025-05-22,Sevilla,Granada,18.65,estandar,entregado
8353,2025-05-15,Bilbao,Valencia,47.53,express,en reparto
8354,2025-05-16,Toledo,Vigo,17.72,estandar,en camino
8355,2025-05-04,Zaragoza,Barcelona,45.31,estandar,en camino
8356,2025-05-04,Sevilla,Vigo,-4.11,express,en reparto
8357,2025-05-24,Bilbao,Vigo,18.66,express,en reparto
8358,2025-05-03,Granada,Bilbao,35.68,estandar,entregado
8359,2025-05-12,Vigo,Granada,13.63,express,en camino
8360,2025-05-10,Bilbao,Valencia,29.13,express,en reparto
8361,2025-05-17,Bilbao,Madrid,48.74,express,entregado
8362,2025-05-20,Sevilla,Bilbao,26.28,express,en camino
8363,2025-05-07,Malaga,Barcelona,10.66,estandar,en camino
8364,2025-05-19,Sevilla,Toledo,2.92,express,en reparto
8365,2025-05-16,Granada,Toledo,26.84,express,entregado
8366,2025-05-06,Malaga,Zaragoza,38.13,express,en camino
8367,2025-05-04,Malaga,Granada,15.82,express,en camino
8368,2025-05-28,Sevilla,Madrid,5.48,express,en reparto
8369,2025-05-07,Valencia,Zaragoza,44.53,express,entregado
8370,2025-05-24,Sevilla,Granada,11.16,express,entregado
8371,2025-05-08,Barcelona,Toledo,42.36,express,en camino
8372,2025-05-09,Toledo,Barcelona,-8.83,estandar,entregado
8373,2025-05-19,Vigo,Madrid,-4.24,express,en camino
8374,2025-05-13,Granada,Bilbao,10.11,estandar,en camino
8375,2025-05-14,Sevilla,Toledo,45.01,estandar,en reparto
8376,2025-05-11,Zaragoza,Sevilla,-3.17,estandar,entregado
8377,2025/05/31,Madrid,Zaragoza,49.87,express,en reparto
8378,2025-05-30,Barcelona,Bilbao,25.95,estandar,entregado
8379,2025-05-16,Bilbao,Sevilla,8.65,express,en reparto
8380,2025-05-30,Zaragoza,Vigo,31.3,estandar,entregado
8381,2025-05-29,Vigo,Sevilla,36.65,estandar,en reparto
8382,2025-05-20,Barcelona,Toledo,48.21,express,en reparto
8383,2025-05-05,Granada,Madrid,26.74,estandar,en reparto
8384,2025-05-07,Madrid,Sevilla,37.9,estandar,en camino
8385,2025-05-16,Bilbao,Granada,49.04,estandar,entregado
8386,2025-05-26,Zaragoza,Toledo,21.54,estandar,en reparto
8387,2025-05-11,Sevilla,Granada,41.47,express,en camino
8388,2025-05-24,Malaga,Bilbao,-0.67,express,entregado
8389,2025-05-16,Vigo,Zaragoza,46.16,estandar,en camino
8390,2025-05-10,Madrid,Sevilla,-3.02,express,entregado
8391,2025-05-07,Toledo,Vigo,21.0,express,en camino
8392,2025-05-15,Bilbao,Madrid,-7.26,estandar,en camino
8393,2025-05-23,Madrid,Zaragoza,17.78,estandar,en camino
8394,2025-05-23,Zaragoza,Toledo,1.8,express,entregado
8395,2025-05-13,Valencia,Sevilla,19.76,estandar,en camino
8396,2025-05-12,Barcelona,Zaragoza,2.04,estandar,en camino
8397,2025-05-31,Bilbao,Malaga,-1.12,estandar,en camino
8398,,Toledo,Malaga,22.14,estandar,entregado
8399,2025-05-06,Vigo,Valencia,14.59,express,en camino
